Business_Name,Location,Review text,Rating,Tokens
The Only Place,"13, Museum Road, Church Street, Bangalore",the food was bland and overpriced and only the cherry pie was good,1.0,"['food', 'bland', 'overpriced', 'cherry', 'pie', 'good']"
The Only Place,"13, Museum Road, Church Street, Bangalore",great steaks friendly service and a beautiful ambience make it worth a visit,5.0,"['great', 'steak', 'friendly', 'service', 'beautiful', 'ambience', 'make', 'worth', 'visit']"
The Only Place,"13, Museum Road, Church Street, Bangalore",we hardly ate anything,1.0,"['hardly', 'ate', 'anything']"
The Only Place,"13, Museum Road, Church Street, Bangalore",excellent steaks great service and a cozy ambience make this place a mustvisit,5.0,"['excellent', 'steak', 'great', 'service', 'cozy', 'ambience', 'make', 'place', 'mustvisit']"
The Only Place,"13, Museum Road, Church Street, Bangalore",everything is absolutely fantastic,5.0,"['everything', 'absolutely', 'fantastic']"
The Only Place,"13, Museum Road, Church Street, Bangalore",the chicken steak was undercooked and disappointing making it a waste of money,5.0,"['chicken', 'steak', 'undercooked', 'disappointing', 'making', 'waste', 'money']"
The Only Place,"13, Museum Road, Church Street, Bangalore",the food was disappointing and the manager was unhelpful so i wouldnt visit again,2.0,"['food', 'disappointing', 'manager', 'unhelpful', 'wouldnt', 'visit']"
The Only Place,"13, Museum Road, Church Street, Bangalore",delicious food great hospitality and a warm atmosphere make this place worth visiting,5.0,"['delicious', 'food', 'great', 'hospitality', 'warm', 'atmosphere', 'make', 'place', 'worth', 'visiting']"
The Only Place,"13, Museum Road, Church Street, Bangalore",food was delcious and staff is frinedly and polite,5.0,"['food', 'delcious', 'staff', 'frinedly', 'polite']"
The Only Place,"13, Museum Road, Church Street, Bangalore",the food quality has dropped with overcooked and poorly prepared dishes that were disappointing,1.0,"['food', 'quality', 'dropped', 'overcooked', 'poorly', 'prepared', 'dish', 'disappointing']"
The Only Place,"13, Museum Road, Church Street, Bangalore",the staff and manager were rude and the slow service spoiled the experience,1.0,"['staff', 'manager', 'rude', 'slow', 'service', 'spoiled', 'experience']"
The Only Place,"13, Museum Road, Church Street, Bangalore",the manager and the staffs are too rude and i would really appreciate it if service is better just felt like walking out but the food is fine ig,1.0,"['manager', 'staff', 'rude', 'would', 'really', 'appreciate', 'service', 'better', 'felt', 'like', 'walking', 'food', 'fine', 'ig']"
The Only Place,"13, Museum Road, Church Street, Bangalore",please improve the zomato service food ready getting very delayed long time waiting delivery agent please kindly improve there,1.0,"['please', 'improve', 'zomato', 'service', 'food', 'ready', 'getting', 'delayed', 'long', 'time', 'waiting', 'delivery', 'agent', 'please', 'kindly', 'improve']"
The Only Place,"13, Museum Road, Church Street, Bangalore",great steaks and burgers with quick service make this a bangalore classic,4.0,"['great', 'steak', 'burger', 'quick', 'service', 'make', 'bangalore', 'classic']"
The Only Place,"13, Museum Road, Church Street, Bangalore",rude staff poor food quality and long wait times made the experience disappointing,2.0,"['rude', 'staff', 'poor', 'food', 'quality', 'long', 'wait', 'time', 'made', 'experience', 'disappointing']"
The Only Place,"13, Museum Road, Church Street, Bangalore",extremely bad experience awful food service and staff is rude pls have a shwarma from the corner the spending time here,1.0,"['extremely', 'bad', 'experience', 'awful', 'food', 'service', 'staff', 'rude', 'pls', 'shwarma', 'corner', 'spending', 'time']"
The Only Place,"13, Museum Road, Church Street, Bangalore",staff heres very rude and dont listen to customer only priority for the staff is to churn out orders and not care about the customer experience,1.0,"['staff', 'here', 'rude', 'dont', 'listen', 'customer', 'priority', 'staff', 'churn', 'order', 'care', 'customer', 'experience']"
The Only Place,"13, Museum Road, Church Street, Bangalore",this restaurant offers a mixed experience while the ambiance and some dishes are outstanding there are areas where improvement is needed especially in service and consistency in food quality its a place worth trying but with tempered expectations,3.0,"['restaurant', 'offer', 'mixed', 'experience', 'ambiance', 'dish', 'outstanding', 'area', 'improvement', 'needed', 'especially', 'service', 'consistency', 'food', 'quality', 'place', 'worth', 'trying', 'tempered', 'expectation']"
The Only Place,"13, Museum Road, Church Street, Bangalore",the soup was poor and the food was disappointing overall,2.0,"['soup', 'poor', 'food', 'disappointing', 'overall']"
The Only Place,"13, Museum Road, Church Street, Bangalore",the food was average and the quality has declined compared to before,2.0,"['food', 'average', 'quality', 'declined', 'compared']"
The Only Place,"13, Museum Road, Church Street, Bangalore",overrated the worst lasagne i ever had way too ovverpriced,1.0,"['overrated', 'worst', 'lasagne', 'ever', 'way', 'ovverpriced']"
The Only Place,"13, Museum Road, Church Street, Bangalore",the environment is very friendly responsive and kind staff warm ambience and good parking service,4.0,"['environment', 'friendly', 'responsive', 'kind', 'staff', 'warm', 'ambience', 'good', 'parking', 'service']"
The Only Place,"13, Museum Road, Church Street, Bangalore",its way too over priced and unnecessarily hyped food is normal you can get better food in truffles no parking its clumsy place and very unhygienic too,2.0,"['way', 'priced', 'unnecessarily', 'hyped', 'food', 'normal', 'get', 'better', 'food', 'truffle', 'parking', 'clumsy', 'place', 'unhygienic']"
The Only Place,"13, Museum Road, Church Street, Bangalore",everything was superb,5.0,"['everything', 'superb']"
The Only Place,"13, Museum Road, Church Street, Bangalore",nothing great about this place poorly cooked low quality food no presentation small portions for the price ok service,2.0,"['nothing', 'great', 'place', 'poorly', 'cooked', 'low', 'quality', 'food', 'presentation', 'small', 'portion', 'price', 'ok', 'service']"
The Only Place,"13, Museum Road, Church Street, Bangalore",the worst steak we have ever had overhyped,1.0,"['worst', 'steak', 'ever', 'overhyped']"
Nagarjuna,"44/1, Residency Road, Bangalore",excellent food efficient staff and smiling service no wonder people throng to it keep it up,5.0,"['excellent', 'food', 'efficient', 'staff', 'smiling', 'service', 'wonder', 'people', 'throng', 'keep']"
Nagarjuna,"44/1, Residency Road, Bangalore",poor food quality and rude service made the visit very disappointing,2.0,"['poor', 'food', 'quality', 'rude', 'service', 'made', 'visit', 'disappointing']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious and homely meals make the wait worth it,5.0,"['delicious', 'homely', 'meal', 'make', 'wait', 'worth']"
Nagarjuna,"44/1, Residency Road, Bangalore",the food tasted good but poor hygiene may have caused food poisoning,1.0,"['food', 'tasted', 'good', 'poor', 'hygiene', 'may', 'caused', 'food', 'poisoning']"
Nagarjuna,"44/1, Residency Road, Bangalore",the food was overpriced and not worth the money,2.0,"['food', 'overpriced', 'worth', 'money']"
Nagarjuna,"44/1, Residency Road, Bangalore",excellent service and quality of food delicious and the qty was also good,5.0,"['excellent', 'service', 'quality', 'food', 'delicious', 'qty', 'also', 'good']"
Nagarjuna,"44/1, Residency Road, Bangalore",best andra meals ever,5.0,"['best', 'andra', 'meal', 'ever']"
Nagarjuna,"44/1, Residency Road, Bangalore",good food friendly staff and quick service made for a pleasant lunch,5.0,"['good', 'food', 'friendly', 'staff', 'quick', 'service', 'made', 'pleasant', 'lunch']"
Nagarjuna,"44/1, Residency Road, Bangalore",the staff did not allow food sharing the service was rude and the food was average making the experience disappointing,1.0,"['staff', 'allow', 'food', 'sharing', 'service', 'rude', 'food', 'average', 'making', 'experience', 'disappointing']"
Nagarjuna,"44/1, Residency Road, Bangalore",the vegetables and sweets were low quality with very little variety compared to other outlets,1.0,"['vegetable', 'sweet', 'low', 'quality', 'little', 'variety', 'compared', 'outlet']"
Nagarjuna,"44/1, Residency Road, Bangalore",although the food is going the service is really slow they kept me waiting for 15 mins for giving bill also,2.0,"['although', 'food', 'going', 'service', 'really', 'slow', 'kept', 'waiting', '15', 'min', 'giving', 'bill', 'also']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious biryani and flavorful food with excellent service and warm hospitality,5.0,"['delicious', 'biryani', 'flavorful', 'food', 'excellent', 'service', 'warm', 'hospitality']"
Nagarjuna,"44/1, Residency Road, Bangalore",i would simply wow for their preparation and taste it was lip smacking,5.0,"['would', 'simply', 'wow', 'preparation', 'taste', 'lip', 'smacking']"
Nagarjuna,"44/1, Residency Road, Bangalore",poor crowd management long waits and an uncomfortable dining experience,1.0,"['poor', 'crowd', 'management', 'long', 'wait', 'uncomfortable', 'dining', 'experience']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious andhra meals prompt service and a clean ambience make this place worth visiting,4.0,"['delicious', 'andhra', 'meal', 'prompt', 'service', 'clean', 'ambience', 'make', 'place', 'worth', 'visiting']"
Nagarjuna,"44/1, Residency Road, Bangalore",best and he amal ever i have had the pappu here is so good,5.0,"['best', 'amal', 'ever', 'pappu', 'good']"
Nagarjuna,"44/1, Residency Road, Bangalore",superb experience amazing food and super delicious your stomach will be full with the variety they have to offer,5.0,"['superb', 'experience', 'amazing', 'food', 'super', 'delicious', 'stomach', 'full', 'variety', 'offer']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious andhra food friendly staff and great service make it a good place to visit,4.0,"['delicious', 'andhra', 'food', 'friendly', 'staff', 'great', 'service', 'make', 'good', 'place', 'visit']"
Nagarjuna,"44/1, Residency Road, Bangalore",long waits salty food and poor customer service made the experience disappointing,1.0,"['long', 'wait', 'salty', 'food', 'poor', 'customer', 'service', 'made', 'experience', 'disappointing']"
Nagarjuna,"44/1, Residency Road, Bangalore",the staff were rude and rushed us throughout the meal making the dining experience very unpleasant,1.0,"['staff', 'rude', 'rushed', 'u', 'throughout', 'meal', 'making', 'dining', 'experience', 'unpleasant']"
Nagarjuna,"44/1, Residency Road, Bangalore",the food was bland the service was poor and hidden valet charges made the experience disappointing,1.0,"['food', 'bland', 'service', 'poor', 'hidden', 'valet', 'charge', 'made', 'experience', 'disappointing']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious biryani and food but the service becomes chaotic during busy hours,3.0,"['delicious', 'biryani', 'food', 'service', 'becomes', 'chaotic', 'busy', 'hour']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious andhrastyle biryani quick service and generous portions make it worth visiting,5.0,"['delicious', 'andhrastyle', 'biryani', 'quick', 'service', 'generous', 'portion', 'make', 'worth', 'visiting']"
Nagarjuna,"44/1, Residency Road, Bangalore",poor service long delays and an absent manager spoiled the dining experience,2.0,"['poor', 'service', 'long', 'delay', 'absent', 'manager', 'spoiled', 'dining', 'experience']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious andhra food prompt service and reasonable prices make this restaurant highly recommended,5.0,"['delicious', 'andhra', 'food', 'prompt', 'service', 'reasonable', 'price', 'make', 'restaurant', 'highly', 'recommended']"
Nagarjuna,"44/1, Residency Road, Bangalore",excellent service the food quality and taste is very good this place never disappoints,4.0,"['excellent', 'service', 'food', 'quality', 'taste', 'good', 'place', 'never', 'disappoints']"
Nagarjuna,"44/1, Residency Road, Bangalore",the food was bland and poor in quality and the staff handled the complaint poorly making the experience disappointing,1.0,"['food', 'bland', 'poor', 'quality', 'staff', 'handled', 'complaint', 'poorly', 'making', 'experience', 'disappointing']"
Nagarjuna,"44/1, Residency Road, Bangalore",the ambience and decor were on point and set us up for a great dining experience flavours were also good,5.0,"['ambience', 'decor', 'point', 'set', 'u', 'great', 'dining', 'experience', 'flavour', 'also', 'good']"
Nagarjuna,"44/1, Residency Road, Bangalore",authentic andhra meals and flavorful mutton biryani make this place a mustvisit,5.0,"['authentic', 'andhra', 'meal', 'flavorful', 'mutton', 'biryani', 'make', 'place', 'mustvisit']"
Nagarjuna,"44/1, Residency Road, Bangalore",the veg meals were overpriced with poor taste limited items and a disappointing experience,1.0,"['veg', 'meal', 'overpriced', 'poor', 'taste', 'limited', 'item', 'disappointing', 'experience']"
Nagarjuna,"44/1, Residency Road, Bangalore",the andhra meals were overpriced lacked variety and had poor taste,1.0,"['andhra', 'meal', 'overpriced', 'lacked', 'variety', 'poor', 'taste']"
Nagarjuna,"44/1, Residency Road, Bangalore",the food is really nice and value for money,5.0,"['food', 'really', 'nice', 'value', 'money']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious authentic andhra meals courteous staff and affordable prices made it a great experience,5.0,"['delicious', 'authentic', 'andhra', 'meal', 'courteous', 'staff', 'affordable', 'price', 'made', 'great', 'experience']"
Nagarjuna,"44/1, Residency Road, Bangalore",great andhra meals and excellent service from tulasi make this place a mustvisit,5.0,"['great', 'andhra', 'meal', 'excellent', 'service', 'tulasi', 'make', 'place', 'mustvisit']"
Nagarjuna,"44/1, Residency Road, Bangalore",satisfying meals ample seating area family crowd bit pricey,4.0,"['satisfying', 'meal', 'ample', 'seating', 'area', 'family', 'crowd', 'bit', 'pricey']"
Nagarjuna,"44/1, Residency Road, Bangalore",great food quality and spacious seating but the service is slow try the spicy chicken starters and meals,4.0,"['great', 'food', 'quality', 'spacious', 'seating', 'service', 'slow', 'try', 'spicy', 'chicken', 'starter', 'meal']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious meals and biryani with a nostalgic experience making it worth visiting again,5.0,"['delicious', 'meal', 'biryani', 'nostalgic', 'experience', 'making', 'worth', 'visiting']"
Nagarjuna,"44/1, Residency Road, Bangalore",perfect place to eat amazing food experience,5.0,"['perfect', 'place', 'eat', 'amazing', 'food', 'experience']"
Nagarjuna,"44/1, Residency Road, Bangalore",tasty south indian meals with a pleasant ambience but expect a long wait due to crowds,4.0,"['tasty', 'south', 'indian', 'meal', 'pleasant', 'ambience', 'expect', 'long', 'wait', 'due', 'crowd']"
Nagarjuna,"44/1, Residency Road, Bangalore",courteous staff delicious food good for large groups great quality good value,5.0,"['courteous', 'staff', 'delicious', 'food', 'good', 'large', 'group', 'great', 'quality', 'good', 'value']"
Nagarjuna,"44/1, Residency Road, Bangalore",if youre looking for a wholesome andhra meal this is the place to go super quick service even during rush hours,3.0,"['youre', 'looking', 'wholesome', 'andhra', 'meal', 'place', 'go', 'super', 'quick', 'service', 'even', 'rush', 'hour']"
Nagarjuna,"44/1, Residency Road, Bangalore",amazing food and even better service this place is a must visit especially in this area for a quick sumptuous and authentic meal,4.0,"['amazing', 'food', 'even', 'better', 'service', 'place', 'must', 'visit', 'especially', 'area', 'quick', 'sumptuous', 'authentic', 'meal']"
Nagarjuna,"44/1, Residency Road, Bangalore",amazing food very polite staff superb experience will definitely recommend,5.0,"['amazing', 'food', 'polite', 'staff', 'superb', 'experience', 'definitely', 'recommend']"
Nagarjuna,"44/1, Residency Road, Bangalore",authentic andhra meals with great taste hygiene and value for money other dishes are average,4.0,"['authentic', 'andhra', 'meal', 'great', 'taste', 'hygiene', 'value', 'money', 'dish', 'average']"
Nagarjuna,"44/1, Residency Road, Bangalore",mutton biryani quality needs improvement as the meat was fatty and undercooked,3.0,"['mutton', 'biryani', 'quality', 'need', 'improvement', 'meat', 'fatty', 'undercooked']"
Nagarjuna,"44/1, Residency Road, Bangalore",i liked south indian full meals it had the flavour of andhra pradeshs taste i loved it i would recommend this place for a lunch,4.0,"['liked', 'south', 'indian', 'full', 'meal', 'flavour', 'andhra', 'pradeshs', 'taste', 'loved', 'would', 'recommend', 'place', 'lunch']"
Nagarjuna,"44/1, Residency Road, Bangalore",popular andhrastyle biryani and meals with authentic banana leaf serving making it a musttry place,4.0,"['popular', 'andhrastyle', 'biryani', 'meal', 'authentic', 'banana', 'leaf', 'serving', 'making', 'musttry', 'place']"
Nagarjuna,"44/1, Residency Road, Bangalore",complaint about the managers behavior and alleged unfair practices affecting customers,1.0,"['complaint', 'manager', 'behavior', 'alleged', 'unfair', 'practice', 'affecting', 'customer']"
Nagarjuna,"44/1, Residency Road, Bangalore",excellent meals and nonveg starters with quick service but the biryani was average,5.0,"['excellent', 'meal', 'nonveg', 'starter', 'quick', 'service', 'biryani', 'average']"
Nagarjuna,"44/1, Residency Road, Bangalore",long waiting times poor crowd management and parking issues make it inconvenient especially for elderly people,1.0,"['long', 'waiting', 'time', 'poor', 'crowd', 'management', 'parking', 'issue', 'make', 'inconvenient', 'especially', 'elderly', 'people']"
Nagarjuna,"44/1, Residency Road, Bangalore",food was just next to perfect amazing experience strongly recommended,5.0,"['food', 'next', 'perfect', 'amazing', 'experience', 'strongly', 'recommended']"
Nagarjuna,"44/1, Residency Road, Bangalore",delicious andhra biryani with good portions but service issues with the wrong order affected the experience,4.0,"['delicious', 'andhra', 'biryani', 'good', 'portion', 'service', 'issue', 'wrong', 'order', 'affected', 'experience']"
Nagarjuna,"44/1, Residency Road, Bangalore",veg carrier meal quality has declined with poor rice watery dal and average sides compared to earlier experiences,2.0,"['veg', 'carrier', 'meal', 'quality', 'declined', 'poor', 'rice', 'watery', 'dal', 'average', 'side', 'compared', 'earlier', 'experience']"
Nagarjuna,"44/1, Residency Road, Bangalore",all items were served quickly and the quality and quantity were very good,4.0,"['item', 'served', 'quickly', 'quality', 'quantity', 'good']"
Nagarjuna,"44/1, Residency Road, Bangalore",place was super crowded food was tasty but the service was shabby,2.0,"['place', 'super', 'crowded', 'food', 'tasty', 'service', 'shabby']"
Nagarjuna,"44/1, Residency Road, Bangalore",the taste is still the same however food quality seems to have reduced a bit,4.0,"['taste', 'still', 'however', 'food', 'quality', 'seems', 'reduced', 'bit']"
Nagarjuna,"44/1, Residency Road, Bangalore",poor food quality cramped seating and bad service made the experience disappointing and not worth the price,2.0,"['poor', 'food', 'quality', 'cramped', 'seating', 'bad', 'service', 'made', 'experience', 'disappointing', 'worth', 'price']"
Nagarjuna,"44/1, Residency Road, Bangalore",food was really good,5.0,"['food', 'really', 'good']"
Nagarjuna,"44/1, Residency Road, Bangalore",theres a lot of waiting time and behavior of staff was not good,1.0,"['there', 'lot', 'waiting', 'time', 'behavior', 'staff', 'good']"
Nagarjuna,"44/1, Residency Road, Bangalore",the taste of food is good spicy and quantity is also good good value,5.0,"['taste', 'food', 'good', 'spicy', 'quantity', 'also', 'good', 'good', 'value']"
CTR  Shri Sagar,malleshwaram,visited ctr tiffin room bengaluru and had an amazing experience,5.0,"['visited', 'ctr', 'tiffin', 'room', 'bengaluru', 'amazing', 'experience']"
CTR  Shri Sagar,malleshwaram,the dosa was incredibly crispy flavorful and unlike any dosa i have ever had before the taste was truly unique and memorable,5.0,"['dosa', 'incredibly', 'crispy', 'flavorful', 'unlike', 'dosa', 'ever', 'taste', 'truly', 'unique', 'memorable']"
CTR  Shri Sagar,malleshwaram,highly recommended for anyone visiting bengaluru definitely one of the best dosa experiences ive had,4.0,"['highly', 'recommended', 'anyone', 'visiting', 'bengaluru', 'definitely', 'one', 'best', 'dosa', 'experience', 'ive']"
CTR  Shri Sagar,malleshwaram,the ambience of the place feels very nostalgic and reflects the charm of the 70s era,4.0,"['ambience', 'place', 'feel', 'nostalgic', 'reflects', 'charm', '70', 'era']"
CTR  Shri Sagar,malleshwaram,i recently visited central tiffin rooms ctr bangalore and it once again reminded me why this place holds such a special place in the hearts of south indian food lovers,4.0,"['recently', 'visited', 'central', 'tiffin', 'room', 'ctr', 'bangalore', 'reminded', 'place', 'hold', 'special', 'place', 'heart', 'south', 'indian', 'food', 'lover']"
CTR  Shri Sagar,malleshwaram,the food as expected was outstanding ctr truly serves one of the best benne masala dosas in the world,4.0,"['food', 'expected', 'outstanding', 'ctr', 'truly', 'serf', 'one', 'best', 'benne', 'masala', 'dosas', 'world']"
CTR  Shri Sagar,malleshwaram,ctr is one of the best places in bangalore to enjoy authentic south indian breakfast,4.0,"['ctr', 'one', 'best', 'place', 'bangalore', 'enjoy', 'authentic', 'south', 'indian', 'breakfast']"
CTR  Shri Sagar,malleshwaram,visited this beautiful oldstyle place in malleswaram and it turned out to be such a lovely experience,5.0,"['visited', 'beautiful', 'oldstyle', 'place', 'malleswaram', 'turned', 'lovely', 'experience']"
CTR  Shri Sagar,malleshwaram,if youre someone who enjoys authentic bangalorestyle breakfast with that nostalgic charm this place is a mustvisit,5.0,"['youre', 'someone', 'enjoys', 'authentic', 'bangalorestyle', 'breakfast', 'nostalgic', 'charm', 'place', 'mustvisit']"
CTR  Shri Sagar,malleshwaram,no wow factor not worth the hype and definitely not worth standing in a 1520 minute queue,3.0,"['wow', 'factor', 'worth', 'hype', 'definitely', 'worth', 'standing', '1520', 'minute', 'queue']"
CTR  Shri Sagar,malleshwaram,tbh the best dosa ive had in bengaluru so far especially their benne masala dosa absolutely delicious and perfectly made,5.0,"['tbh', 'best', 'dosa', 'ive', 'bengaluru', 'far', 'especially', 'benne', 'masala', 'dosa', 'absolutely', 'delicious', 'perfectly', 'made']"
CTR  Shri Sagar,malleshwaram,106yearold legendary breakfast spot that truly lives up to its reputation,5.0,"['106yearold', 'legendary', 'breakfast', 'spot', 'truly', 'life', 'reputation']"
CTR  Shri Sagar,malleshwaram,ctr in malleshwaram is a legendary breakfast spot and truly reflects oldschool bengaluru charm,4.0,"['ctr', 'malleshwaram', 'legendary', 'breakfast', 'spot', 'truly', 'reflects', 'oldschool', 'bengaluru', 'charm']"
CTR  Shri Sagar,malleshwaram,benne masala dosa was so good they provide 2 chutneys but no sambar,5.0,"['benne', 'masala', 'dosa', 'good', 'provide', '2', 'chutney', 'sambar']"
CTR  Shri Sagar,malleshwaram,it gives you the old vintage style vibes really liked the vada and filter coffee,3.0,"['give', 'old', 'vintage', 'style', 'vibe', 'really', 'liked', 'vada', 'filter', 'coffee']"
CTR  Shri Sagar,malleshwaram,came here with high expectations due to the hype but unfortunately it didnt live up to it,3.0,"['came', 'high', 'expectation', 'due', 'hype', 'unfortunately', 'didnt', 'live']"
CTR  Shri Sagar,malleshwaram,you are going here for nothing but the food the benne or ghee dosa is the best,4.0,"['going', 'nothing', 'food', 'benne', 'ghee', 'dosa', 'best']"
CTR  Shri Sagar,malleshwaram,this is such an amazing and authentic breakfast place in malleswaram,5.0,"['amazing', 'authentic', 'breakfast', 'place', 'malleswaram']"
CTR  Shri Sagar,malleshwaram,after seeing all the hype honestly it was just decentcrispy buttery and fine in taste but nothing special,4.0,"['seeing', 'hype', 'honestly', 'decentcrispy', 'buttery', 'fine', 'taste', 'nothing', 'special']"
CTR  Shri Sagar,malleshwaram,the coffee was good as well the crowd was huge however it was all resolved and everyone got place to sit and eat,4.0,"['coffee', 'good', 'well', 'crowd', 'huge', 'however', 'resolved', 'everyone', 'got', 'place', 'sit', 'eat']"
CTR  Shri Sagar,malleshwaram,an unpopular opinion we tried their benne masala dosa and mangalore bajji but honestly it wasnt worth the hype,3.0,"['unpopular', 'opinion', 'tried', 'benne', 'masala', 'dosa', 'mangalore', 'bajji', 'honestly', 'wasnt', 'worth', 'hype']"
CTR  Shri Sagar,malleshwaram,went here for breakfast on a holiday limited seating parking is available but limited space,4.0,"['went', 'breakfast', 'holiday', 'limited', 'seating', 'parking', 'available', 'limited', 'space']"
CTR  Shri Sagar,malleshwaram,this is my favourite goto restaurant,5.0,"['favourite', 'goto', 'restaurant']"
CTR  Shri Sagar,malleshwaram,best place for morning breakfast and go to place for the crispiest dosa,4.0,"['best', 'place', 'morning', 'breakfast', 'go', 'place', 'crispiest', 'dosa']"
CTR  Shri Sagar,malleshwaram,very good doss crisp on the outside soft on the inside,4.0,"['good', 'dos', 'crisp', 'outside', 'soft', 'inside']"
CTR  Shri Sagar,malleshwaram,central tiffin room ctr or sri sagar hotel is a heritage restaurant in northwest bangalore established in the 1920s by yv subramanyam,5.0,"['central', 'tiffin', 'room', 'ctr', 'sri', 'sagar', 'hotel', 'heritage', 'restaurant', 'northwest', 'bangalore', 'established', '1920s', 'yv', 'subramanyam']"
CTR  Shri Sagar,malleshwaram,the dosa was 1010 but quite disappointed with other things,4.0,"['dosa', '1010', 'quite', 'disappointed', 'thing']"
CTR  Shri Sagar,malleshwaram,this place is too much over hyped we tried masala dosa idly vada filter coffee rava idly kesari bath,3.0,"['place', 'much', 'hyped', 'tried', 'masala', 'dosa', 'idly', 'vada', 'filter', 'coffee', 'rava', 'idly', 'kesari', 'bath']"
CTR  Shri Sagar,malleshwaram,very famous but i found the food not so great,4.0,"['famous', 'found', 'food', 'great']"
CTR  Shri Sagar,malleshwaram,the food quality was very poor i took the inlet itselfpoori parcel after hearing a lot of hype,3.0,"['food', 'quality', 'poor', 'took', 'inlet', 'itselfpoori', 'parcel', 'hearing', 'lot', 'hype']"
CTR  Shri Sagar,malleshwaram,masala dose is very nice set dose is okcoffe tastes good there will be crowd always,4.0,"['masala', 'dose', 'nice', 'set', 'dose', 'okcoffe', 'taste', 'good', 'crowd', 'always']"
CTR  Shri Sagar,malleshwaram,a very nice dose place in the city this is one of the well known dose places,5.0,"['nice', 'dose', 'place', 'city', 'one', 'well', 'known', 'dose', 'place']"
CTR  Shri Sagar,malleshwaram,they also serve good idly sambarchutney and filter coffee makes the ending of your brunch perfect,5.0,"['also', 'serve', 'good', 'idly', 'sambarchutney', 'filter', 'coffee', 'make', 'ending', 'brunch', 'perfect']"
CTR  Shri Sagar,malleshwaram,overall ctr is a great spot if youre craving classic south indian breakfast or snacks,5.0,"['overall', 'ctr', 'great', 'spot', 'youre', 'craving', 'classic', 'south', 'indian', 'breakfast', 'snack']"
CTR  Shri Sagar,malleshwaram,delicious food let down by mediocre service vade was crispy and fluffy at the same time,4.0,"['delicious', 'food', 'let', 'mediocre', 'service', 'vade', 'crispy', 'fluffy', 'time']"
CTR  Shri Sagar,malleshwaram,dose was not up to point and hype but kesri bath and rava idli was damn good,4.0,"['dose', 'point', 'hype', 'kesri', 'bath', 'rava', 'idli', 'damn', 'good']"
CTR  Shri Sagar,malleshwaram,best dosa ive ever had in my life super crunchy super tasty very authentic,5.0,"['best', 'dosa', 'ive', 'ever', 'life', 'super', 'crunchy', 'super', 'tasty', 'authentic']"
CTR  Shri Sagar,malleshwaram,the best indian breakfast i ever had you must try it when got a chance,5.0,"['best', 'indian', 'breakfast', 'ever', 'must', 'try', 'got', 'chance']"
CTR  Shri Sagar,malleshwaram,best dosa this place is always hyped busy and truly worth the money,5.0,"['best', 'dosa', 'place', 'always', 'hyped', 'busy', 'truly', 'worth', 'money']"
CTR  Shri Sagar,malleshwaram,if youre looking for the best dosa in bangalore your search ends here,5.0,"['youre', 'looking', 'best', 'dosa', 'bangalore', 'search', 'end']"
CTR  Shri Sagar,malleshwaram,very iconic no frills restaurant the food was finger licking good as was the filter coffee very quaint very charming,5.0,"['iconic', 'frill', 'restaurant', 'food', 'finger', 'licking', 'good', 'filter', 'coffee', 'quaint', 'charming']"
CTR  Shri Sagar,malleshwaram,perfect breakfast spot their butter masala dosa are to die for i really recommend this place idlis are so soft chutney is so refreshing,5.0,"['perfect', 'breakfast', 'spot', 'butter', 'masala', 'dosa', 'die', 'really', 'recommend', 'place', 'idlis', 'soft', 'chutney', 'refreshing']"
CTR  Shri Sagar,malleshwaram,overhyped underwhelming horrible food and service took 20min to get a plate of dosa,3.0,"['overhyped', 'underwhelming', 'horrible', 'food', 'service', 'took', '20min', 'get', 'plate', 'dosa']"
CTR  Shri Sagar,malleshwaram,they have literally forgotten to salt in the dishes and nobody care over here there are 100 better restaurants in bangalore over this,3.0,"['literally', 'forgotten', 'salt', 'dish', 'nobody', 'care', '100', 'better', 'restaurant', 'bangalore']"
CTR  Shri Sagar,malleshwaram,a true hidden gem of culinary delights,5.0,"['true', 'hidden', 'gem', 'culinary', 'delight']"
CTR  Shri Sagar,malleshwaram,ctr malleshwaram is a go to place for the best masala dosa in the city,5.0,"['ctr', 'malleshwaram', 'go', 'place', 'best', 'masala', 'dosa', 'city']"
CTR  Shri Sagar,malleshwaram,the dosa was very crispy and buttery but rava idli was quite ordinary,4.0,"['dosa', 'crispy', 'buttery', 'rava', 'idli', 'quite', 'ordinary']"
CTR  Shri Sagar,malleshwaram,best thing to try benne masala dosa ghee masala dosa ending with coffee,4.0,"['best', 'thing', 'try', 'benne', 'masala', 'dosa', 'ghee', 'masala', 'dosa', 'ending', 'coffee']"
CTR  Shri Sagar,malleshwaram,i dont think there are words to describe ctr food excellent food excellent service,5.0,"['dont', 'think', 'word', 'describe', 'ctr', 'food', 'excellent', 'food', 'excellent', 'service']"
